,CustomerID,BikeBuyer,AvgMonthSpend,MiddleName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
13495,16300,1,52.98,C,7064 Alpha Way,0,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0138,1997-11-10,High School,Skilled Manual,M,S,0,0,0,0,61143,2017-03-06
13496,17171,0,48.59,A,1700 C Street,0,Spring Valley,California,United States,91977,436-555-0189,1971-11-27,Partial College,Skilled Manual,F,S,1,0,0,0,53742,2017-03-06
13497,18438,1,51.55,J,2153 Hooftrail Way,0,Colma,California,United States,94014,538-555-0119,1961-03-24,Graduate Degree,Management,F,M,1,0,1,2,105527,2017-03-06
13498,17929,1,49.16,D,Brunnenstr 432,0,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0114,1963-12-07,Partial College,Manual,M,M,1,1,1,2,36817,2017-03-06
13499,14465,0,60.57,M,9274 Dayton Court,0,Lake Oswego,Oregon,United States,97034,922-555-0147,1981-02-21,High School,Skilled Manual,M,M,1,1,2,2,56252,2017-03-06
13500,18185,0,45.68,P,Buergermeister-ulrich-str 90,0,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0129,1967-11-06,Partial High School,Manual,F,M,1,0,1,2,30093,2017-03-06
13501,27387,0,51.97,A,690 Carmel Drive,0,Oregon City,Oregon,United States,97045,324-555-0153,1959-05-09,Graduate Degree,Skilled Manual,M,S,1,2,0,1,61204,2017-03-06
13502,23270,1,52.53,R,7800 Olivera Rd.,0,Daly City,California,United States,94015,344-555-0112,1976-09-16,Partial College,Skilled Manual,F,M,1,1,1,2,61174,2017-03-06
13503,27459,1,53.26,A,9359 Smiling Tree Court,0,Burbank,California,United States,91502,110-555-0111,1988-11-26,Graduate Degree,Clerical,M,M,1,2,1,1,80911,2017-03-06
13504,25586,0,51.91,C,"67, rue Montcalm",0,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0127,1978-08-23,Graduate Degree,Professional,F,S,1,3,0,0,128695,2017-03-06
13505,28048,1,59.59,A,8813 Driving Dr,0,Lemon Grove,California,United States,91945,258-555-0112,1970-10-10,Partial College,Management,M,M,1,1,2,2,112455,2017-03-06
13506,24071,1,57.02,N,3014 Stanford Street,0,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0122,1986-02-26,Bachelors,Clerical,M,M,1,2,1,2,81146,2017-03-06
13507,24245,1,52.28,A,4717 Carpetta Circle,0,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0141,1967-03-04,Partial High School,Skilled Manual,M,M,1,2,1,2,52450,2017-03-06
13508,23295,0,49.33,M,8213 Driving Dr,0,Bellflower,California,United States,90706,364-555-0113,1979-08-16,Graduate Degree,Skilled Manual,F,S,0,1,0,0,61140,2017-03-06
13509,26017,1,57.63,W,7970 Jewett Ave.,0,Burbank,California,United States,91502,652-555-0173,1978-05-07,Graduate Degree,Manual,M,M,1,0,1,1,34606,2017-03-06
13510,19696,1,54.18,M,2235 Craig Drive,0,El Cajon,California,United States,92020,611-555-0183,1982-02-09,Partial College,Management,M,M,1,3,1,2,107953,2017-03-06
13511,25855,0,49.69,A,4045 Hillview Dr,0,Bellingham,Washington,United States,98225,551-555-0183,1963-04-05,Bachelors,Skilled Manual,M,S,1,2,0,1,55107,2017-03-06
13512,17503,1,50.85,A,1569 Eagle Ct,0,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0193,1974-07-22,Partial High School,Skilled Manual,F,M,1,1,1,2,57242,2017-03-06
13513,21834,1,49.93,H,Helsenbergbogen 2,0,Hof,Bayern,Germany,95010,1 (11) 500 555-0161,1964-08-07,Partial College,Skilled Manual,F,M,1,1,1,2,55233,2017-03-06
13514,23923,1,58.17,B,2146 Mt. Etna,0,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0157,1986-11-12,Bachelors,Management,M,S,1,3,0,0,105650,2017-03-06
13515,14235,0,45.54,T,5679 Atrice Lane,0,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0157,1990-05-21,Partial High School,Manual,M,M,0,1,0,2,27997,2017-03-06
13516,11606,1,48.1,A,"2, rue de la Comédie",0,Morangis,Essonne,France,91420,1 (11) 500 555-0182,1995-02-03,Partial High School,Skilled Manual,F,S,0,0,0,0,55060,2017-03-06
13517,15604,1,56.61,A,2515 Beauty St,0,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0115,1984-12-14,Bachelors,Skilled Manual,M,M,1,0,1,1,59193,2017-03-06
13518,25080,1,51.86,A,9557 Steven Circle,0,Burlingame,California,United States,94010,833-555-0112,1982-01-15,Bachelors,Clerical,F,S,1,2,0,0,81833,2017-03-06
13519,20733,0,49.68,A,1462 West Cliff Place,0,Bremerton,Washington,United States,98312,597-555-0172,1994-12-07,Partial College,Clerical,F,S,0,3,0,0,79300,2017-03-06
13520,15300,0,50.71,A,984 Talbart St.,0,Port Orchard,Washington,United States,98366,144-555-0168,1992-11-09,Graduate Degree,Management,M,M,1,3,0,2,109846,2017-03-06
13521,22528,0,50.94,A,6728 Palisade Court,0,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0112,1996-02-08,High School,Manual,F,S,0,1,0,0,35891,2017-03-06
13522,12309,0,59.26,R,4192 Mines Road,0,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0110,1974-10-05,Partial College,Manual,M,S,0,1,0,0,28998,2017-03-06
13523,19982,1,55.53,K,4480 Las Trampas Road,0,Los Angeles,California,United States,90012,862-555-0121,1992-01-22,Graduate Degree,Professional,M,S,1,2,0,0,136107,2017-03-06
13524,12314,1,52.15,J,Postfach 22 99 99,0,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0162,1973-09-20,Bachelors,Skilled Manual,F,M,1,1,1,1,55686,2017-03-06
13525,18806,0,48.89,A,3340 Baywood Drive,0,Corvallis,Oregon,United States,97330,635-555-0110,1992-09-08,Bachelors,Skilled Manual,F,M,0,2,0,1,57315,2017-03-06
13526,13615,0,52.69,I,565 Park Highlands,0,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0197,1995-03-27,Bachelors,Clerical,F,S,0,2,0,0,82324,2017-03-06
13527,12579,1,53.96,S,480 W. Holly Drive,0,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0177,1998-09-10,Partial College,Clerical,F,S,0,2,0,0,83218,2017-03-06
13528,27528,1,52.7,D,2058 Richard Ave,0,Los Angeles,California,United States,90012,160-555-0117,1986-04-24,Graduate Degree,Professional,F,M,1,2,0,0,135576,2017-03-06
13529,29164,0,50.55,D,3416 Cunha Ct,0,Oregon City,Oregon,United States,97045,333-555-0121,1979-09-23,Bachelors,Clerical,F,M,1,0,0,2,78294,2017-03-06
13530,26867,0,54.36,A,Am Karlshof 2499,0,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0189,1983-11-15,Bachelors,Clerical,M,M,1,1,0,1,84579,2017-03-06
13531,15171,0,50.08,A,P. O. Box # 9257,0,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0154,1974-05-11,Partial College,Clerical,F,S,1,2,0,0,79523,2017-03-06
13532,29065,1,53.32,A,832 Heights Ave.,0,Townsville,Queensland,Australia,4810,1 (11) 500 555-0160,1966-02-21,Partial College,Clerical,F,S,1,0,1,1,86231,2017-03-06
13533,27183,1,53.85,A,Dunckerstr 4822,0,Hof,Bayern,Germany,95010,1 (11) 500 555-0112,1991-05-09,Partial College,Management,M,S,0,3,0,0,108068,2017-03-06
13534,14257,1,52.67,A,9293 Balhan Dr.,0,National City,California,United States,91950,311-555-0117,1963-02-01,Graduate Degree,Management,M,M,1,3,1,2,103378,2017-03-06
13535,21350,1,48.39,A,9531 Tri-state Ave,0,Chula Vista,California,United States,91910,971-555-0165,1960-05-02,Graduate Degree,Manual,F,M,1,1,1,2,30006,2017-03-06
13536,12632,1,50.17,F,"1, boulevard Beau Marchais",0,Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0113,1964-08-18,Bachelors,Manual,F,M,1,0,1,2,34555,2017-03-06
13537,25640,0,49.05,A,Residenz Straße 944,0,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0116,1985-11-25,Partial College,Manual,F,S,0,1,0,0,33943,2017-03-06
13538,28635,0,51.5,A,9431 College Blvd,0,Bellflower,California,United States,90706,424-555-0184,1993-02-07,Graduate Degree,Professional,M,M,1,2,0,0,129366,2017-03-06
13539,11652,1,50.44,V,9668 Fieldbrook Pl,0,Vancouver,British Columbia,Canada,V7L 4J4,828-555-0112,1991-05-05,Graduate Degree,Skilled Manual,M,M,0,0,2,2,51753,2017-03-06
13540,27094,1,54.42,A,5259 Prestwick Dr.,0,Oakland,California,United States,94611,607-555-0126,1989-04-13,Graduate Degree,Professional,M,S,1,2,0,0,135380,2017-03-06
13541,11289,0,48.46,S,8603 Elmhurst Lane,0,Downey,California,United States,90241,239-555-0158,1981-03-07,Bachelors,Manual,F,M,1,0,1,2,25975,2017-03-06
13542,27550,0,53.87,L,4631 Hilltop Dr.,0,Westminster,British Columbia,Canada,V3L 1H4,445-555-0150,1987-11-22,Partial College,Management,M,S,1,2,0,0,108950,2017-03-06
13543,23512,1,57.79,A,551 Almond Ave,#30,Olympia,Washington,United States,98501,818-555-0118,1972-05-19,Partial College,Clerical,M,M,1,2,1,2,86872,2017-03-06
13544,26902,0,58.69,A,"6, rue des Vendangeurs",0,Croix,Nord,France,59170,1 (11) 500 555-0136,1982-11-23,Graduate Degree,Clerical,M,M,1,1,0,2,88036,2017-03-06
13545,14593,1,59.81,M,8355 Lighthouse Way,0,West Covina,California,United States,91791,862-555-0136,1986-01-13,Graduate Degree,Professional,M,M,1,2,0,2,132719,2017-03-06
13546,11812,1,50.53,N,3997 Via De Luna,0,Walla Walla,Washington,United States,99362,586-555-0118,1987-09-22,Bachelors,Clerical,M,M,1,3,0,1,86576,2017-03-06
13547,24924,0,48.48,G,4877 Limewood Place,0,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0174,1991-07-18,High School,Skilled Manual,M,M,0,1,0,1,59349,2017-03-06
13548,11253,0,48.0,M,5703 Donald Dr.,0,Victoria,British Columbia,Canada,V8V,712-555-0130,1953-02-28,Graduate Degree,Skilled Manual,M,M,1,2,0,3,53142,2017-03-06
13549,25545,0,51.93,G,3870 Gonzalez Court,0,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0113,1975-06-20,Partial College,Clerical,F,S,1,1,0,0,76300,2017-03-06
13550,12353,0,49.29,A,8080 Lancelot Dr.,0,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0160,1993-10-20,Partial College,Skilled Manual,M,M,0,1,0,0,61952,2017-03-06
13551,19960,0,47.92,A,9208 West Rd,0,South Melbourne,Victoria,Australia,3205,161-555-0100,1993-02-02,High School,Skilled Manual,M,M,0,2,0,0,53724,2017-03-06
13552,23606,0,57.3,A,7726 N Jackson Way,0,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0193,1975-04-11,Partial College,Skilled Manual,M,M,1,1,0,2,59388,2017-03-06
13553,27367,0,50.18,A,8128 Kane Circle,0,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0124,1990-10-09,Bachelors,Skilled Manual,F,S,0,1,0,0,53901,2017-03-06
13554,13198,0,45.34,A,8983 Haynes Court,0,Metchosin,British Columbia,Canada,V9,772-555-0150,1963-10-16,Bachelors,Manual,F,M,1,0,1,2,29678,2017-03-06
13555,19433,1,51.4,A,9549 Sandra Circle,0,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0115,1989-12-02,Bachelors,Management,F,M,1,2,0,2,110303,2017-03-06
13556,19440,1,54.21,L,5086 Fitzuren,0,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0116,1989-06-25,Graduate Degree,Clerical,F,M,1,3,1,1,81663,2017-03-06
13557,20290,0,46.32,L,9717 Hiliday Hills Drive,0,Santa Monica,California,United States,90401,270-555-0123,1996-12-23,Partial College,Manual,M,S,0,1,0,0,26109,2017-03-06
13558,12944,0,50.72,A,2460 Tanager Court,0,Cliffside,British Columbia,Canada,V8Y 1L1,617-555-0182,1985-07-21,Bachelors,Clerical,M,M,1,2,0,1,77558,2017-03-06
13559,13468,1,51.21,A,8315 Rolando Avenue,0,Portland,Oregon,United States,97205,237-555-0173,1980-09-02,Partial College,Skilled Manual,F,S,0,2,0,0,62072,2017-03-06
13560,13820,0,56.37,A,4770 Blue Jay Drive,0,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0131,1983-10-08,Bachelors,Clerical,M,M,1,1,0,1,84524,2017-03-06
13561,20794,1,52.08,F,"281, rue Mazagran",0,Paris,Seine (Paris),France,75010,1 (11) 500 555-0152,1982-02-08,Graduate Degree,Clerical,F,M,1,1,1,2,81322,2017-03-06
13562,22659,0,48.39,A,Alderweg 20,0,Hof,Bayern,Germany,95010,1 (11) 500 555-0185,1984-02-23,High School,Skilled Manual,F,S,0,1,0,0,51406,2017-03-06
13563,12174,1,63.33,A,2499 Wilke Drive,0,Torrance,California,United States,90505,184-555-0111,1981-05-07,Graduate Degree,Professional,M,M,1,3,1,2,135905,2017-03-06
13564,24054,0,47.64,L,6888 Niagara Court,0,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0126,1987-02-16,Partial High School,Manual,M,S,0,1,0,0,31308,2017-03-06
13565,15751,1,48.42,A,935 Vista Oak Dr,0,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0110,1975-02-25,High School,Skilled Manual,F,S,1,2,0,0,56780,2017-03-06
13566,13639,1,50.86,A,4571 Guadalupe,0,Geelong,Victoria,Australia,3220,1 (11) 500 555-0134,1991-08-07,High School,Clerical,M,M,1,3,0,1,87335,2017-03-06
13567,17074,1,53.07,M,4199 Del Rey St,0,Seaford,Victoria,Australia,3198,1 (11) 500 555-0164,1984-02-24,Bachelors,Clerical,M,M,1,1,1,1,80721,2017-03-06
13568,28172,0,55.8,A,4000 Krueger Drive,0,Burbank,California,United States,91502,799-555-0117,1981-11-27,Partial College,Clerical,M,M,1,1,0,1,85235,2017-03-06
13569,28131,1,52.69,G,2071 Concord Blvd.,0,Burbank,California,United States,91502,337-555-0113,1993-04-09,Partial College,Clerical,M,S,0,3,0,0,78875,2017-03-06
13570,26320,1,48.99,M,1349 Palm Ave.,0,Los Angeles,California,United States,90012,939-555-0162,1988-03-21,Bachelors,Manual,F,M,0,1,1,2,30474,2017-03-06
13571,26993,0,49.96,R,4155 Star Dr,0,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0120,1991-09-06,Partial High School,Manual,M,S,0,1,0,0,36648,2017-03-06
13572,25206,0,62.07,W,6658 Radar Blvd,0,Lakewood,California,United States,90712,837-555-0116,1969-10-06,High School,Skilled Manual,M,S,1,1,0,0,61412,2017-03-06
13573,27280,0,46.05,S,5109 Fawn Glen Circle,0,Burbank,California,United States,91502,278-555-0177,1988-03-07,Bachelors,Manual,F,M,0,1,0,1,31689,2017-03-06
13574,14658,1,50.75,J,133 Lorie Ln.,0,Victoria,British Columbia,Canada,V8V,178-555-0186,1978-05-26,Bachelors,Clerical,F,M,1,3,1,2,78178,2017-03-06
13575,21417,1,51.9,T,4108 Yukon Street,0,Burbank,California,United States,91502,622-555-0128,1994-07-04,Partial College,Skilled Manual,F,S,0,2,0,0,61480,2017-03-06
13576,12153,1,50.47,M,4836 Stratton Circle,0,Oakland,California,United States,94611,848-555-0159,1976-09-15,Partial College,Clerical,F,S,1,2,0,0,81858,2017-03-06
13577,26284,0,54.02,A,2215 Taylor Box #108,0,Everett,Washington,United States,98201,783-555-0191,1992-02-23,Graduate Degree,Clerical,M,S,0,1,0,0,86191,2017-03-06
13578,21329,0,45.52,A,7820 Bird Drive,0,Redwood City,California,United States,94063,774-555-0118,1974-01-02,Partial High School,Manual,M,M,1,1,0,2,30199,2017-03-06
13579,21218,1,58.82,D,2525 San Miguel Court,0,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0133,1983-06-13,Bachelors,Skilled Manual,M,S,0,2,0,0,51648,2017-03-06
13580,13246,1,50.7,M,4966 Santa Barbara Rd.,0,Long Beach,California,United States,90802,635-555-0167,1972-01-26,High School,Clerical,F,M,1,1,1,2,78916,2017-03-06
13581,19214,1,52.45,A,2816 Colton Ln,0,Lincoln Acres,California,United States,91950,114-555-0177,1976-02-16,High School,Clerical,F,S,1,3,0,0,85277,2017-03-06
13582,13806,1,57.34,C,"46, rue Surcouf",0,Orly,Val de Marne,France,94310,1 (11) 500 555-0154,1984-06-05,Partial College,Management,M,M,1,2,1,2,110828,2017-03-07
13583,20696,1,61.2,D,9592 Adelia Court,0,Corvallis,Oregon,United States,97330,640-555-0132,1984-06-21,Bachelors,Management,M,M,1,3,2,2,104047,2017-03-06
13584,26823,0,49.23,S,Wasserstr 63,0,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0111,1987-05-02,Bachelors,Manual,F,S,0,0,0,0,25829,2017-03-06
13585,15967,1,58.06,A,8997 Clark Creek Rd.,0,Burien,Washington,United States,98168,753-555-0164,1975-06-16,High School,Skilled Manual,M,M,1,0,1,1,56254,2017-03-06
13586,25603,1,56.05,R,158 Walnut Ave,0,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0186,1989-03-24,Graduate Degree,Professional,F,S,1,2,0,0,127579,2017-03-06
13587,11414,0,48.68,A,726 W. Buchanan Rd.,0,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0119,1974-03-18,Partial College,Manual,M,S,0,1,0,0,26502,2017-03-06
13588,14954,0,50.12,W,"5, rue Malar",0,Paris,Seine (Paris),France,75007,1 (11) 500 555-0118,1983-03-25,Partial High School,Manual,F,S,0,0,0,0,35874,2017-03-06
13589,21919,1,49.82,D,7350 Bluejay Dr,0,Bremerton,Washington,United States,98312,624-555-0115,1981-08-07,Partial College,Clerical,F,M,1,2,0,1,83995,2017-03-06
13590,15823,0,51.47,M,2107 Amending Road,0,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0114,1958-09-24,Graduate Degree,Management,F,S,1,2,0,1,102567,2017-03-06
13591,27045,1,53.31,D,1276 Carlisle Way,0,Redmond,Washington,United States,98052,223-555-0156,1978-09-05,High School,Clerical,M,S,1,1,0,0,78786,2017-03-06
13592,21896,1,49.08,A,2360 Cobblestone Ct.,0,Geelong,Victoria,Australia,3220,1 (11) 500 555-0165,1990-07-26,High School,Skilled Manual,M,M,0,2,1,2,60802,2017-03-06
13593,14159,1,53.07,A,3230 Buchanan Rd.,0,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0136,1989-11-12,Graduate Degree,Professional,M,S,1,0,0,0,129799,2017-03-06
13594,17997,0,50.52,J,"43, rue de Linois",0,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0132,1984-02-28,High School,Skilled Manual,F,S,0,1,0,0,54977,2017-03-06
13595,23154,0,45.09,E,1261 Deerfield Dr.,0,Walla Walla,Washington,United States,99362,104-555-0115,1989-09-27,Bachelors,Manual,M,M,0,1,0,1,26766,2017-03-06
13596,18756,0,51.34,A,4427 Langford Court,0,Westminster,British Columbia,Canada,V3L 1H4,501-555-0117,1996-05-03,High School,Skilled Manual,F,S,0,1,0,0,60478,2017-03-06
13597,25093,0,53.23,A,6531 William Reed Dr.,0,Newton,British Columbia,Canada,V2L3W8,138-555-0150,1987-06-27,Partial College,Clerical,F,S,0,2,0,0,80349,2017-03-06
13598,19639,1,52.64,A,9775 Redrock Drive,0,Chula Vista,California,United States,91910,182-555-0166,2000-03-15,High School,Clerical,M,S,0,2,0,0,80140,2017-03-06
13599,16472,0,47.67,A,"32, rue Lafayette",0,Paris,Seine (Paris),France,75007,1 (11) 500 555-0130,1994-03-14,Partial High School,Manual,F,S,0,1,0,0,27313,2017-03-06
13600,24535,1,50.32,B.,"570, avenue des Ternes",0,Roncq,Nord,France,59223,192-555-0100,1977-11-21,Partial College,Clerical,F,M,1,2,0,1,84831,2017-03-06
13601,15142,1,51.44,A,9906 Oak Grove Road,0,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0189,1992-05-12,High School,Clerical,M,M,1,0,1,2,84686,2017-03-06
13602,21009,1,56.09,S,Alderweg 4662,0,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0118,1980-10-07,Partial College,Skilled Manual,M,S,0,1,0,0,57601,2017-03-06
13603,15498,0,51.61,E,8595 Central Avenue,# 778,Shawnee,British Columbia,Canada,V9B 2C3,314-555-0177,1990-02-08,Graduate Degree,Management,F,M,1,1,0,1,112223,2017-03-06
13604,23201,1,55.86,L,1796 Westbury Dr.,0,Lincoln Acres,California,United States,91950,253-555-0112,1985-07-09,Bachelors,Professional,F,S,1,2,0,0,132517,2017-03-06
13605,26027,0,53.86,A,330 Shenandoah Dr.,0,Findon,South Australia,Australia,5023,1 (11) 500 555-0154,1989-12-24,Graduate Degree,Professional,F,S,1,1,0,0,128837,2017-03-06
13606,22816,1,50.45,A,Lindenalle 24,0,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0169,1966-06-07,Bachelors,Skilled Manual,F,M,1,1,1,2,61751,2017-03-06
13607,11284,1,47.91,A,9007 S Royal Links Circle,0,Chula Vista,California,United States,91910,777-555-0162,1982-03-27,Bachelors,Skilled Manual,F,M,1,1,0,2,54474,2017-03-06
13608,24862,1,53.04,A,"2811, rue des Ecoles",0,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0115,1973-06-13,Bachelors,Management,F,M,1,3,2,2,103088,2017-03-06
13609,28678,0,53.19,A,1534 Land Ave,0,Bremerton,Washington,United States,98312,182-555-0100,1986-05-03,Bachelors,Manual,M,S,0,1,0,0,32095,2017-03-06
13610,15669,0,52.41,J,3327 Rockridge Dr.,0,York,England,United Kingdom,YO15,1 (11) 500 555-0112,1990-04-24,Graduate Degree,Professional,F,M,1,2,0,0,130789,2017-03-06
13611,16239,1,56.98,A,7764 Juliet Court,0,Mill Valley,California,United States,94941,569-555-0150,1977-12-01,Partial College,Skilled Manual,M,M,1,1,1,2,55379,2017-03-06
13612,12223,1,52.51,A,Postfach 8 22 99,0,Frankfurt am Main,Saarland,Germany,60061,1 (11) 500 555-0174,1981-02-19,Graduate Degree,Professional,F,M,1,2,0,2,130169,2017-03-06
13613,26989,0,45.13,V,Königsteiner Straße 641,0,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0150,1992-05-23,Partial High School,Manual,M,M,0,0,0,2,30459,2017-03-06
13614,14674,0,50.86,D,4938 York Dr.,0,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0114,1987-10-01,Bachelors,Management,F,M,1,1,0,2,110236,2017-03-06
13615,14657,1,59.69,W,1872 Carletto Drive,0,Puyallup,Washington,United States,98371,534-555-0117,1978-11-11,Partial College,Clerical,M,M,1,3,1,2,79214,2017-03-06
13616,20153,0,44.1,M,5033 N. 8th St.,0,Geelong,Victoria,Australia,3220,1 (11) 500 555-0190,1999-05-25,Partial College,Manual,F,M,0,1,0,0,25589,2017-03-06
13617,19780,0,53.98,J,1985 Hickory Drive,0,Los Angeles,California,United States,90012,231-555-0138,1993-12-11,Partial College,Clerical,F,S,0,1,0,0,79810,2017-03-06
13618,12077,0,52.25,M,1742 Breck Court,0,Shawnee,British Columbia,Canada,V9B 5T2,371-555-0196,1965-03-21,Bachelors,Management,F,S,1,1,0,1,112264,2017-03-06
13619,22668,1,54.67,Y,4067 Sandiago Drive,0,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0125,1986-05-28,Bachelors,Management,F,M,1,2,2,2,103372,2017-03-06
13620,25867,0,48.32,A,1019 Buchanan Road,0,Woodland Hills,California,United States,91364,513-555-0141,1966-10-20,Bachelors,Skilled Manual,M,S,1,2,0,1,59692,2017-03-06
13621,16578,1,53.62,A,Auf der Krone 4553,0,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0146,1966-12-05,Bachelors,Management,F,S,1,2,1,1,104280,2017-03-06
13622,16294,1,59.44,A,560 Highland Drive,0,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0134,1984-06-24,Bachelors,Management,M,M,1,2,0,0,112038,2017-03-06
13623,16016,0,48.6,L,8728 Argyll Ave.,0,Seaford,Victoria,Australia,3198,1 (11) 500 555-0130,1964-08-12,High School,Skilled Manual,M,M,1,2,0,2,55470,2017-03-06
13624,11949,1,51.96,W,1657 Morengo Ct.,0,Torrance,California,United States,90505,845-555-0143,2000-11-05,Partial College,Clerical,F,S,0,0,0,0,81321,2017-03-06
13625,20437,0,54.4,A,5197 Camino Ricardo,0,West Covina,California,United States,91791,747-555-0199,1995-10-12,Partial College,Clerical,F,S,0,1,0,0,82847,2017-03-06
13626,18754,0,51.76,A,4123 Clark Creek Lane,0,Beverly Hills,California,United States,90210,807-555-0130,1995-09-26,High School,Skilled Manual,F,S,0,1,0,0,55651,2017-03-06
13627,12832,1,60.42,J,Platz des Landtags 505,0,Berlin,Saarland,Germany,12171,1 (11) 500 555-0153,1984-04-21,High School,Skilled Manual,M,S,0,0,0,0,60915,2017-03-06
13628,16799,0,49.9,A,6119 11th,0,Fremont,California,United States,94536,605-555-0110,1968-10-07,Bachelors,Clerical,F,M,1,1,0,2,84349,2017-03-06
13629,24405,1,54.63,A,3788 Concord Place,0,Burlingame,California,United States,94010,858-555-0177,1954-04-19,Graduate Degree,Management,F,M,1,1,1,2,108537,2017-03-06
13630,14247,1,49.98,L,9762 Alvecedo,0,Spokane,Washington,United States,99202,241-555-0129,1962-02-27,Bachelors,Clerical,M,M,1,1,0,2,77139,2017-03-06
13631,18158,1,58.42,A,7316 Starflower Dr.,0,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0178,1973-06-13,Partial College,Skilled Manual,M,M,1,2,1,2,59810,2017-03-06
13632,18597,1,51.98,A,590 Sudden Loop,0,Torrance,California,United States,90505,874-555-0125,1985-06-27,Graduate Degree,Clerical,F,M,1,0,1,1,80683,2017-03-06
13633,23307,1,53.13,A,4947 Noah Court,0,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0198,1967-06-02,High School,Clerical,F,M,1,3,2,2,83572,2017-03-06
13634,24163,0,52.86,M,86 Sierra Ridge,0,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0153,2000-02-28,Partial College,Management,M,S,0,3,0,0,107707,2017-03-06
13635,20073,0,47.56,A,5025 North Star Dr,0,Port Orchard,Washington,United States,98366,137-555-0114,1986-01-06,Graduate Degree,Skilled Manual,F,M,1,1,0,2,53787,2017-03-06
13636,19765,1,60.11,I,5045 Vancouver Way,0,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0125,1971-09-16,High School,Skilled Manual,M,M,1,2,1,2,55132,2017-03-06
13637,25213,0,51.4,O,1462 Summit View Dr.,0,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0117,1983-09-27,Bachelors,Management,F,S,1,2,0,0,105928,2017-03-06
13638,27307,0,55.32,A,Potsdamer Straße 757,0,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0111,1976-08-05,High School,Skilled Manual,M,M,1,2,0,1,59228,2017-03-06
13639,19978,0,48.52,P,8577 Dies Dorados,0,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0177,1991-04-28,Partial High School,Skilled Manual,M,M,0,1,1,1,52390,2017-03-06
13640,18023,0,51.36,W,Westheimer Straße 5601,0,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0119,1999-10-16,High School,Skilled Manual,M,S,0,0,0,0,54135,2017-03-06
